date,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2021-03-10,6164.7682,6179.8543,6053.0186,6062.2552,6108.0027,14255427900,135611236325.7000,3,1.430269,1,-0.748976,0
2021-03-11,6074.3345,6213.9343,6045.5492,6213.8319,6062.2552,16081464300,149412660862.7000,3,1.613393,1,2.500335,0
2021-03-12,6231.4849,6232.5006,6137.9903,6222.3802,6213.8319,17574617800,160346945987.6000,3,1.762718,1,0.137569,0
2021-03-15,6192.2990,6229.5721,6111.3575,6173.8721,6222.3802,17079969100,150564929107.2000,3,1.788058,1,-0.779575,0
2021-03-16,6176.0685,6222.1819,6124.7770,6195.2438,6173.8721,15284599200,138852788600.2000,3,1.537689,1,0.346164,0
2021-03-17,6180.8928,6230.5590,6124.0498,6225.3588,6195.2438,13484039600,125106921645.0000,3,1.356371,1,0.486099,0
2021-03-18,6231.1932,6300.9446,6227.1926,6273.8556,6225.3588,14072566500,137984965631.0000,3,1.415572,1,0.779020,0
2021-03-19,6195.2534,6258.1321,6167.5070,6206.6023,6273.8556,14323827500,143898488142.7000,3,1.440655,1,-1.071961,0
2021-03-22,6208.9317,6307.5479,6206.0810,6305.6919,6206.6023,14304144500,138484393048.5000,3,1.438633,1,1.596519,0
2021-03-23,6307.9803,6307.9803,6181.1338,6219.1666,6305.6919,15096405200,144085644479.5000,3,1.518152,1,-1.372178,0
2021-03-24,6180.3124,6232.1309,6131.8232,6142.5439,6219.1666,14767311100,137684570621.8000,3,1.485056,1,-1.232041,0
2021-03-25,6118.8697,6190.9381,6108.2613,6157.4072,6142.5439,12930709300,122101589124.7000,3,1.300335,1,0.241973,0
2021-03-26,6164.8237,6264.5552,6164.8237,6251.7941,6157.4072,12888761000,130405073059.0000,3,1.296355,1,1.532900,0
2021-03-29,6269.9988,6277.7649,6215.7980,6254.9426,6251.7941,13963389400,137607136706.5000,3,1.404443,1,0.050362,0
2021-03-30,6239.4695,6287.8738,6217.3269,6280.3590,6254.9426,13440958400,138902652260.9000,3,1.351831,1,0.406341,0
2021-03-31,6277.6960,6277.6960,6205.9386,6254.0695,6280.3590,12512849200,124539602404.6000,3,1.258464,1,-0.418599,0
2021-04-01,6259.4135,6321.5796,6238.3074,6311.6644,6254.0695,13037481800,124971608809.6000,3,1.311142,1,0.920919,0
2021-04-02,6316.5561,6341.6545,6291.7144,6326.6059,6311.6644,12393887100,125309449743.9000,3,1.245999,1,0.236728,0
2021-04-06,6345.8913,6367.7849,6323.2422,6343.0962,6326.6059,11148915800,115979707861.0000,3,1.120824,1,0.260650,0
2021-04-07,6350.3783,6350.3783,6289.0653,6348.0761,6343.0962,15001677500,139659141224.5000,3,1.508151,1,0.078509,0
2021-04-08,6332.9263,6385.1951,6309.1232,6356.7526,6348.0761,17374127800,147432805257.3000,3,1.746653,1,0.136679,0
2021-04-09,6345.2896,6360.4497,6307.6558,6335.2393,6356.7526,14130690000,127539220387.4000,3,1.420582,1,-0.338432,0
2021-04-12,6325.2643,6344.1623,6203.5690,6226.4182,6335.2393,15544143900,142018338674.3000,3,1.562684,1,-1.717711,0
2021-04-13,6210.2229,6254.8970,6193.8091,6209.7801,6226.4182,13038770900,116032381971.0000,3,1.310937,1,-0.267218,0
2021-04-14,6206.6373,6287.8377,6206.6373,6277.2111,6209.7801,11743821700,107282816415.8000,3,1.180741,1,1.085884,0
2021-04-15,6263.6281,6281.4258,6211.6602,6276.4609,6277.2111,11977617600,111582123998.5000,3,1.204138,1,-0.011951,0
2021-04-16,6283.8616,6344.9465,6276.4319,6339.5906,6276.4609,12676465300,119984627677.6000,3,1.274407,1,1.005817,0
2021-04-19,6331.7097,6431.7772,6315.0828,6425.2606,6339.5906,14220093000,144720530841.8000,3,1.429630,1,1.351349,0
2021-04-20,6419.7312,6467.3806,6410.2782,6428.5411,6425.2606,13467452300,143364748864.1000,3,1.353963,1,0.051056,0
2021-04-21,6396.2721,6434.6303,6369.7696,6420.2587,6428.5411,12105173300,128354894323.3000,3,1.217000,1,-0.128838,0
2021-04-22,6444.2841,6472.8037,6424.7538,6445.4657,6420.2587,12492387700,131906162234.2000,3,1.255555,1,0.392617,0
2021-04-23,6445.5162,6463.9749,6412.9875,6462.7558,6445.4657,12611730600,135170990907.5000,3,1.267549,1,0.268252,0
2021-04-26,6480.3000,6546.6427,6437.1905,6442.6451,6462.7558,14496413900,166586765811.5000,3,1.456891,1,-0.311178,0
2021-04-27,6434.6133,6466.2520,6399.4358,6446.2822,6442.6451,12589471200,138320089612.0000,3,1.265281,1,0.056454,0
2021-04-28,6433.0989,6489.7441,6410.3174,6489.7441,6446.2822,11723494300,136377845945.8000,3,1.177860,1,0.674217,0
2021-04-29,6495.6457,6502.4250,6453.5198,6491.9281,6489.7441,12830543900,145502311777.1000,3,1.288464,1,0.033653,0
2021-04-30,6470.3528,6503.1544,6434.7302,6485.7075,6491.9281,14425423900,163746329854.7000,3,1.448708,1,-0.095821,0
2021-05-06,6503.6009,6548.0656,6440.3308,6489.3485,6485.7075,15414198100,167436128821.0000,3,1.547701,1,0.056139,0
2021-05-07,6505.5752,6524.1804,6439.8945,6444.4429,6489.3485,17751874900,177915642405.9000,3,1.782376,1,-0.691989,0
2021-05-10,6461.4184,6493.4965,6437.1068,6475.9938,6444.4429,18908013400,180906623674.1000,3,1.898472,1,0.489583,0
2021-05-11,6436.2918,6472.8694,6349.7869,6456.0376,6475.9938,18726361100,175350134124.8000,3,1.879719,1,-0.308157,0
2021-05-12,6434.9139,6521.4879,6419.7374,6512.0501,6456.0376,15649093000,150127199439.1000,3,1.570813,1,0.867599,0
2021-05-13,6448.9598,6496.9964,6426.5758,6439.0273,6512.0501,15965864600,155853650959.6000,3,1.602150,1,-1.121349,0
2021-05-14,6454.6791,6525.8036,6421.2082,6525.8036,6439.0273,16624340700,163611264403.2000,3,1.667635,1,1.347662,0
2021-05-17,6521.8855,6613.8947,6521.8855,6578.1402,6525.8036,15936375800,172029261941.2000,3,1.598522,1,0.801995,0
2021-05-18,6578.9710,6604.6852,6558.7784,6599.5985,6578.1402,13250549100,141986530241.0000,3,1.328509,1,0.326206,0
2021-05-19,6582.1042,6590.9811,6544.8406,6584.3869,6599.5985,13518125500,146346354189.3000,3,1.352892,1,-0.230493,0
2021-05-20,6541.0926,6580.4366,6506.4075,6548.7111,6584.3869,16232992300,167135804361.3000,3,1.623328,1,-0.541824,0
2021-05-21,6557.4884,6570.4572,6512.8063,6527.8640,6548.7111,13435069500,145990149052.2000,3,1.343530,1,-0.318339,0
2021-05-24,6515.8325,6564.0707,6494.6163,6544.1218,6527.8640,13722661200,150739211897.2000,3,1.370048,1,0.249052,0
2021-05-25,6549.3436,6628.6931,6524.3027,6619.6707,6544.1218,14469203600,158035570948.2000,3,1.444580,1,1.154454,0
2021-05-26,6631.3657,6642.3799,6612.4227,6628.2065,6619.6707,15623700300,169904624510.0000,3,1.559843,1,0.128946,0
2021-05-27,6629.2373,6685.4829,6620.7204,6685.4054,6628.2065,14516667600,164642448242.1000,3,1.448305,1,0.862962,0
2021-05-28,6699.2840,6718.0899,6643.6437,6668.1696,6685.4054,15731838500,176611765480.0000,3,1.568945,1,-0.257812,0
2021-05-31,6681.5496,6729.0737,6667.2578,6728.9906,6668.1696,14692949300,176728706904.1000,3,1.465336,1,0.912109,0
2021-06-01,6718.6433,6742.9797,6656.6634,6739.7624,6728.9906,16109195700,185038576025.0000,3,1.606506,1,0.160080,0
2021-06-02,6740.5032,6748.1510,6662.7512,6681.4285,6739.7624,15736532000,174265553758.4000,3,1.569189,1,-0.865519,0
2021-06-03,6680.1048,6744.5182,6654.4553,6667.7264,6681.4285,15488569100,167598938400.4000,3,1.544585,1,-0.205077,0
2021-06-04,6642.0602,6725.6862,6628.0059,6693.0574,6667.7264,13786640400,161257142655.0000,3,1.373907,1,0.379905,0
2021-06-07,6705.7364,6729.8451,6689.7015,6721.5019,6693.0574,14056089600,174154017266.3000,3,1.400383,1,0.424985,0
2021-06-08,6726.0868,6752.6266,6652.3908,6684.5626,6721.5019,13868494700,169906611639.7000,3,1.381036,1,-0.549569,0
2021-06-09,6677.1376,6712.2520,6656.0547,6692.9049,6684.5626,13651103400,155486113450.7000,3,1.356961,1,0.124799,0
2021-06-10,6688.8192,6773.4555,6683.4936,6765.6436,6692.9049,15428096400,177003017372.4000,3,1.531791,1,1.086803,0
2021-06-11,6773.6422,6775.8628,6717.2725,6725.9152,6765.6436,16956960700,194413370189.0000,3,1.683599,1,-0.587208,0
2021-06-15,6734.0952,6736.5371,6649.2043,6663.6623,6725.9152,15220925000,166359279929.9000,3,1.431622,1,-0.925568,0
2021-06-16,6659.4935,6662.7783,6554.8926,6566.2860,6663.6623,13680787700,152269456251.1000,3,1.286203,1,-1.461303,0
2021-06-17,6554.3012,6618.5036,6554.3012,6616.1740,6566.2860,12449256200,143795950500.7000,3,1.170407,1,0.759760,0
2021-06-18,6610.2661,6671.8815,6587.0346,6657.7635,6616.1740,13802258100,161540069486.5000,3,1.297204,1,0.628603,0
2021-06-21,6652.6527,6722.9843,6638.5170,6707.1762,6657.7635,14303117200,174776560666.7000,3,1.344067,1,0.742182,0
2021-06-22,6723.2981,6748.9655,6691.8215,6739.7939,6707.1762,14654349700,170147487108.5000,3,1.376852,1,0.486310,0
2021-06-23,6741.5770,6803.9743,6720.5819,6789.9464,6739.7939,15530960900,184582044261.0000,3,1.458552,1,0.744125,0
2021-06-24,6791.8613,6791.8613,6743.3265,6754.8657,6789.9464,14504652200,172627659565.8000,3,1.361217,1,-0.516657,0
2021-06-25,6748.8658,6824.8583,6739.0158,6813.4138,6754.8657,15148565900,174329254834.2000,3,1.421629,1,0.866754,0
2021-06-28,6814.3170,6843.5186,6802.8584,6828.5162,6813.4138,14550405000,175447981606.9000,3,1.364909,1,0.221657,0
2021-06-29,6833.0565,6835.0483,6756.9158,6765.4201,6828.5162,13662572200,167622236941.9000,3,1.281243,1,-0.924009,0
2021-06-30,6767.7419,6812.3797,6757.3403,6808.1831,6765.4201,12540616100,155031841222.7000,3,1.176021,1,0.632082,0
2021-07-01,6827.6968,6827.6968,6716.6658,6716.6658,6808.1831,13835081100,168199910261.8000,3,1.297411,1,-1.344225,0
2021-07-02,6701.0642,6718.5052,6651.4849,6658.0451,6716.6658,13647228700,162302314384.6000,3,1.279900,1,-0.872765,0
2021-07-05,6670.1262,6716.1470,6663.5441,6711.0136,6658.0451,13473472100,165135856954.1000,3,1.262500,1,0.795556,0
2021-07-06,6727.9674,6747.8474,6633.6146,6709.4983,6711.0136,14501795400,183569347568.2000,3,1.358840,1,-0.022579,0
2021-07-07,6661.8535,6765.4341,6642.5714,6764.1319,6709.4983,14764695200,176266750638.3000,3,1.382965,1,0.814273,0
2021-07-08,6774.8448,6797.0765,6740.8503,6748.6540,6764.1319,15956454300,203043021691.4000,3,1.494368,1,-0.228823,0
2021-07-09,6721.6089,6814.6529,6683.7857,6804.5389,6748.6540,16610700400,204576733418.5000,3,1.555635,1,0.828090,0
2021-07-12,6852.4754,6926.7584,6840.0176,6904.3818,6804.5389,19356104400,239883545712.2000,3,1.812698,1,1.467299,0
2021-07-13,6901.8116,6961.9744,6889.0257,6961.8475,6904.3818,17962084300,223831191046.1000,3,1.681858,1,0.832308,0
2021-07-14,6953.8224,6973.6146,6898.7502,6898.7502,6961.8475,17173544800,214904536798.0000,3,1.608024,1,-0.906330,0
2021-07-15,6874.8047,6936.5787,6828.4823,6932.4060,6898.7502,17322110800,205199287272.7000,3,1.621488,1,0.487854,0
2021-07-16,6931.0514,6992.8342,6922.3462,6925.1232,6932.4060,18490785800,221559303997.3000,3,1.730885,1,-0.105054,0
2021-07-19,6912.0980,6931.1438,6856.6499,6889.3375,6925.1232,16973481800,208077102432.8000,3,1.588735,1,-0.516752,0
2021-07-20,6831.0513,6901.1329,6825.8225,6901.1318,6889.3375,14014063000,171140493692.8000,3,1.311729,1,0.171196,0
2021-07-21,6923.6119,6998.2849,6922.9205,6984.5418,6901.1318,16300927100,204939577752.7000,3,1.525781,1,1.208642,0
2021-07-22,6996.2552,7026.7337,6960.2973,7026.5482,6984.5418,19023331600,219500277016.4000,3,1.780169,1,0.601420,0
2021-07-23,7036.2979,7061.6675,6968.3065,6985.7499,7026.5482,22507907400,253751241896.6000,3,2.106318,1,-0.580631,0
2021-07-26,6974.1092,6986.4970,6778.4971,6868.2074,6985.7499,20819723900,242702241755.1000,3,1.945960,1,-1.682604,0
2021-07-27,6877.4423,6925.9705,6719.2557,6719.2557,6868.2074,22861433900,266957981725.4000,3,2.136790,1,-2.168713,0
2021-07-28,6650.1519,6709.2256,6534.9179,6621.9845,6719.2557,19726716600,222466408799.2000,3,1.843582,1,-1.447648,0
2021-07-29,6720.6164,6773.5669,6682.1185,6758.8869,6621.9845,17101788500,209142006693.7000,3,1.598266,1,2.067392,0
2021-07-30,6739.7545,6775.0062,6702.5114,6767.3160,6758.8869,18971173400,222514805286.1000,3,1.772961,1,0.124711,0
2021-08-02,6756.8132,6875.4159,6731.7761,6872.0004,6767.3160,20620517300,249640208610.0000,3,1.925342,1,1.546912,0
2021-08-03,6844.3695,6879.5933,6792.7117,6816.0107,6872.0004,19418943200,237723020657.0000,3,1.813099,1,-0.814751,0
2021-08-04,6814.0846,6931.7808,6813.2280,6931.3365,6816.0107,17406434700,216189753229.4000,3,1.624897,1,1.691984,0
2021-08-05,6920.9393,6946.3354,6880.6905,6911.8292,6931.3365,17937188500,226672383897.7000,3,1.673274,1,-0.281436,0
2021-08-06,6929.0226,6947.5356,6885.6471,6938.8679,6911.8292,17235691200,214958730456.7000,3,1.607808,1,0.391195,0
2021-08-09,6914.3218,6989.7057,6877.1951,6979.5256,6938.8679,17383337100,210955642886.2000,3,1.621578,1,0.585941,0
2021-08-10,6970.8257,7019.6854,6958.8054,7019.2284,6979.5256,17308796200,222660420409.7000,3,1.614625,1,0.568847,0
2021-08-11,7024.7685,7076.3726,6999.9332,7073.5219,7019.2284,18835790600,221759523190.4000,3,1.757063,1,0.773497,0
2021-08-12,7059.4673,7115.8874,7051.0132,7095.2024,7073.5219,19407912500,226074875242.5000,3,1.810228,1,0.306502,0
2021-08-13,7070.4711,7124.9216,7050.3051,7088.8876,7095.2024,19219060400,221865974676.0000,3,1.792613,1,-0.089001,0
2021-08-16,7087.5802,7102.3958,7039.1029,7052.4876,7088.8876,18817888600,222080461698.0000,3,1.755151,1,-0.513480,0
2021-08-17,7045.7547,7063.0175,6876.4991,6894.4042,7052.4876,20193637200,226553000298.0000,3,1.883522,1,-2.241527,0
2021-08-18,6883.2663,6950.8846,6865.0658,6941.0080,6894.4042,17536733100,191997407327.9000,3,1.635524,1,0.675966,0
2021-08-19,6917.5093,6978.9832,6869.2927,6947.0564,6941.0080,17181358900,194992915174.4000,3,1.602380,1,0.087140,0
2021-08-20,6915.0178,6952.5192,6843.0023,6920.0248,6947.0564,17562713900,205135637760.0000,3,1.637948,1,-0.389109,0
2021-08-23,6949.3323,7031.8840,6949.3323,7024.5647,6920.0248,18945660800,216299530693.2000,3,1.764871,1,1.510687,0
2021-08-24,7031.6481,7098.0287,7009.6901,7090.7817,7024.5647,20272689500,236479323511.5000,3,1.887984,1,0.942649,0
2021-08-25,7092.1469,7153.2740,7058.5714,7153.0043,7090.7817,19812689000,228737398900.2000,3,1.845520,1,0.877514,0
2021-08-26,7151.5304,7175.5115,7115.8445,7118.8442,7153.0043,23017619600,255363535500.4000,3,2.144138,1,-0.477563,0
2021-08-27,7096.6546,7185.7274,7083.2112,7180.1088,7118.8442,22383046300,258997827229.8000,3,2.084412,1,0.860598,0
2021-08-30,7202.6263,7262.6044,7190.6143,7226.8823,7180.1088,25064914800,301015443912.4000,3,2.333702,1,0.651432,0
2021-08-31,7202.5239,7255.3418,7159.3023,7255.3418,7226.8823,24510834200,288657326056.0000,3,2.277050,1,0.393801,0
2021-09-01,7271.0338,7278.1558,7100.3070,7193.1000,7255.3418,29552014000,331023151839.6000,3,0.000000,1,-0.857876,0
2021-09-02,7172.3989,7309.3317,7172.3989,7307.0084,7193.1000,25341169800,271544871415.2000,3,2.352808,1,1.583579,0
2021-09-03,7335.6955,7385.2425,7227.0348,7278.6809,7307.0084,28880124000,315016807341.7000,3,2.681428,1,-0.387676,0
2021-09-06,7297.3609,7359.5367,7231.7285,7355.4013,7278.6809,25587515300,273720337786.8000,3,2.375712,1,1.054043,0
2021-09-07,7360.3829,7501.1262,7350.6962,7498.9255,7355.4013,26072754100,280403353971.0000,3,2.420765,1,1.951276,0
2021-09-08,7496.3344,7549.4542,7483.8711,7544.0411,7498.9255,27284780800,287850948370.8000,3,2.533298,1,0.601628,0
2021-09-09,7534.9816,7617.6574,7526.9689,7617.4505,7544.0411,28720406800,302380048527.9000,3,2.666593,1,0.973078,0
2021-09-10,7613.6040,7661.4261,7564.2611,7607.6749,7617.4505,29346864200,322687990811.2000,3,2.724527,1,-0.128332,0
2021-09-13,7613.5404,7650.8787,7566.7758,7648.7481,7607.6749,26361861000,298956061716.8000,3,2.441163,1,0.539892,0
2021-09-14,7630.7153,7688.6036,7544.0161,7556.6157,7648.7481,27150151200,306464420119.2000,3,2.514160,1,-1.204542,0
2021-09-15,7535.2511,7627.6702,7521.8772,7592.3059,7556.6157,23339841600,274072796567.4000,3,2.152141,1,0.472304,0
2021-09-16,7616.8813,7657.2251,7445.2326,7446.9353,7592.3059,26764977900,301162982030.1000,3,2.468093,1,-1.914709,0
2021-09-17,7421.8050,7471.4190,7275.9829,7395.5645,7446.9353,23360422600,259019107902.0000,3,2.154127,1,-0.689825,0
2021-09-22,7305.0785,7453.9319,7298.0267,7453.6247,7395.5645,19679453400,221838873408.5000,3,1.809225,1,0.785068,0
2021-09-23,7512.3311,7543.6595,7467.2021,7502.8391,7453.6247,24115869400,267659234037.1000,3,2.217032,1,0.660275,0
2021-09-24,7490.5645,7490.5645,7373.2854,7380.3843,7502.8391,23171558200,248983141488.2000,3,2.130219,1,-1.632113,0
2021-09-27,7400.0047,7410.4669,7128.5116,7170.5899,7380.3843,23954240700,255096916280.6000,3,2.200553,1,-2.842595,0
2021-09-28,7158.6203,7227.4568,7155.2737,7198.8966,7170.5899,20280056700,196202379037.6000,3,1.863024,1,0.394761,0
2021-09-29,7142.7611,7161.2117,6996.5724,7010.2192,7198.8966,21057070200,207830603405.8000,3,1.921929,1,-2.620921,0
2021-09-30,7034.6937,7116.0370,7034.6937,7103.6076,7010.2192,20248261200,186185669931.7000,3,1.846758,1,1.332175,0
2021-10-08,7191.2254,7198.9614,7058.8310,7091.3356,7103.6076,20546770500,202877493532.5000,3,1.872907,1,-0.172757,0
2021-10-11,7102.8820,7123.7457,7048.8733,7090.4673,7091.3356,19542083900,194709504374.7000,3,1.780336,1,-0.012245,0
2021-10-12,7069.3516,7079.7053,6891.8448,6952.1903,7090.4673,20166672300,194146539017.6000,3,1.837238,1,-1.950182,0
2021-10-13,6957.7292,6991.2444,6887.3389,6981.5947,6952.1903,16260465500,163678284334.2000,3,1.481372,1,0.422952,0
2021-10-14,6970.6469,7033.3956,6949.4809,7008.3326,6981.5947,15476466800,162946739426.8000,3,1.410189,1,0.382977,0
2021-10-15,6996.1199,7034.0279,6975.2395,7024.1596,7008.3326,17410833900,188999735572.0000,3,1.586423,1,0.225831,0
2021-10-18,7027.1401,7071.8702,6983.7158,7068.1048,7024.1596,17562701400,194312992634.8000,3,1.600251,1,0.625629,0
2021-10-19,7060.7748,7127.2362,7051.7790,7120.3794,7068.1048,16813576400,182701165154.9000,3,1.531802,1,0.739584,0
2021-10-20,7081.9851,7154.9089,7067.1346,7118.7959,7120.3794,17051134100,186276501134.2000,3,1.553445,1,-0.022239,0
2021-10-21,7127.6351,7145.5837,7069.4508,7098.2542,7118.7959,16797196700,184364872656.5000,3,1.527760,1,-0.288556,0
2021-10-22,7089.1349,7110.6570,7020.8705,7026.0676,7098.2542,17161515100,184191958090.4000,3,1.560468,1,-1.016963,0
2021-10-25,7019.0224,7105.9767,7003.7789,7103.9856,7026.0676,15900460300,184607289163.6000,3,1.445023,1,1.108984,0
2021-10-26,7120.0662,7155.6280,7085.0685,7102.4335,7103.9856,17503220500,204998019664.9000,3,1.590681,1,-0.021848,0
2021-10-27,7093.1238,7097.8574,7017.8618,7048.6040,7102.4335,17902088700,212523899547.3000,3,1.625880,1,-0.757902,0
2021-10-28,7026.2937,7043.4168,6930.5413,6950.2768,7048.6040,18807533800,210380519313.0000,3,1.708112,1,-1.394988,0
2021-10-29,6955.8473,7022.7535,6920.3074,7022.4992,6950.2768,17077953300,207011899853.7000,3,1.550747,1,1.039130,0
2021-11-01,7005.0693,7087.2923,6993.2700,7060.7560,7022.4992,18414299100,226533562754.7000,3,1.671981,1,0.544775,0
2021-11-02,7061.0022,7093.6115,6921.8496,6985.0998,7060.7560,19611472800,230633597738.9000,3,1.780674,1,-1.071503,0
2021-11-03,6975.0635,7034.0916,6962.8685,7017.8541,6985.0998,15081464800,183530630396.2000,3,1.369359,1,0.468917,0
2021-11-04,7031.9467,7073.8522,7018.6086,7073.8522,7017.8541,15265204900,188533361387.7000,3,1.385909,1,0.797938,0
2021-11-05,7071.0831,7073.8516,6991.1519,6991.9077,7073.8522,17724139200,207299701331.0000,3,1.609132,1,-1.158414,0
2021-11-08,6986.4961,7034.1410,6984.8099,7026.9715,6991.9077,14636085700,176810356754.4000,3,1.328489,1,0.501491,0
2021-11-09,7037.5733,7087.0231,7028.3131,7081.7539,7026.9715,14169684700,175620424710.2000,3,1.286155,1,0.779602,0
2021-11-10,7061.6357,7072.1479,6965.8634,7062.3313,7081.7539,16213835400,187121573688.1000,3,1.471461,1,-0.274263,0
2021-11-11,7048.8625,7121.9221,7033.0881,7119.8589,7062.3313,16540069300,186637770929.0000,3,1.501165,1,0.814570,0
2021-11-12,7118.9925,7165.1056,7112.5819,7156.6127,7119.8589,16851342300,195249975661.0000,3,1.529416,1,0.516215,0
2021-11-15,7166.0372,7176.7701,7083.7783,7098.2129,7156.6127,16114820200,201939758494.8000,3,1.481641,1,-0.816026,0
2021-11-16,7083.9214,7121.7443,7040.5069,7045.9387,7098.2129,16237031600,192032230405.6000,3,1.473617,1,-0.736442,0
2021-11-17,7043.6330,7106.0537,7033.9529,7104.5344,7045.9387,14034710700,168875300039.3000,3,1.273854,1,0.831624,0
2021-11-18,7108.7797,7130.2877,7066.4894,7084.6827,7104.5344,16271486000,185152969061.1000,3,1.476874,1,-0.279423,0
2021-11-19,7083.0066,7174.2512,7073.7170,7169.8759,7084.6827,17818585400,193601338401.8000,3,1.615846,1,1.202498,0
2021-11-22,7177.4005,7259.5317,7177.4005,7255.0736,7169.8759,18052248000,222986228038.5000,3,1.635998,1,1.188273,0
2021-11-23,7245.9455,7292.9170,7239.0001,7261.3791,7255.0736,18959503300,218299011123.4000,3,1.718218,1,0.086912,0
2021-11-24,7260.2161,7278.3963,7229.6040,7256.1117,7261.3791,17767407200,209537055308.1000,3,1.610184,1,-0.072540,0
2021-11-25,7262.7934,7262.7934,7228.2913,7233.5423,7256.1117,16406809800,190327760943.3000,3,1.486879,1,-0.311040,0
2021-11-26,7216.6383,7249.1985,7201.1952,7219.8622,7233.5423,15942313700,192093829800.3000,3,1.444784,1,-0.189120,0
2021-11-29,7129.9393,7226.3391,7125.4296,7221.8978,7219.8622,16694140600,198551719061.9000,3,1.512918,1,0.028194,0
2021-11-30,7252.3323,7281.1339,7210.8352,7252.7552,7221.8978,18633616300,213217510814.3000,3,1.688684,1,0.427276,0
2021-12-01,7239.1277,7272.9398,7215.6723,7272.8370,7252.7552,17180629500,196111868499.2000,3,1.557012,1,0.276885,0
2021-12-02,7256.4241,7279.9456,7221.3624,7229.9880,7272.8370,17655554400,198627048458.5000,3,1.600049,1,-0.589165,0
2021-12-03,7233.5723,7310.2748,7223.7957,7301.9173,7229.9880,18622273800,200791224129.0000,3,1.687692,1,0.994874,0
2021-12-06,7308.9885,7330.4685,7235.4479,7240.4558,7301.9173,21306995200,218322693799.7000,3,1.931002,1,-0.841717,0
2021-12-07,7274.1261,7284.6445,7148.0679,7206.8257,7240.4558,19224385400,206136079286.9000,3,1.742160,1,-0.464475,0
2021-12-08,7224.9995,7302.9905,7214.2588,7302.9905,7206.8257,16928045300,190279976219.1000,3,1.533910,1,1.334357,0
2021-12-09,7298.7955,7331.5838,7290.2680,7320.3177,7302.9905,19608716800,211492054441.2000,3,1.776815,1,0.237262,0
2021-12-10,7285.9735,7317.2658,7276.6134,7306.6460,7320.3177,18723069500,209397677738.1000,3,1.696337,1,-0.186764,0
2021-12-13,7334.1100,7371.3100,7322.4381,7353.0306,7306.6460,18536306100,210741544041.8000,3,1.679134,1,0.634828,0
2021-12-14,7330.2360,7349.8781,7314.4295,7324.1331,7353.0306,15958375300,183555994743.8000,3,1.420712,1,-0.393001,0
2021-12-15,7319.6641,7352.3790,7302.3831,7314.2586,7324.1331,15992392300,183859414382.0000,3,1.423698,1,-0.134821,0
2021-12-16,7323.4117,7380.9974,7323.4117,7380.9974,7314.2586,17769034000,187008756369.3000,3,1.581736,1,0.912448,0
2021-12-17,7380.7202,7384.0175,7308.7215,7314.5601,7380.9974,19626533600,203439633902.9000,3,1.747084,1,-0.900113,0
2021-12-20,7290.9488,7313.4816,7191.0499,7195.9732,7314.5601,18172785300,190350688407.0000,3,1.645332,1,-1.621244,0
2021-12-21,7190.9728,7285.7209,7190.9728,7275.4675,7195.9732,17621674600,164258060881.9000,3,1.567806,1,1.104705,0
2021-12-22,7289.9065,7318.6050,7271.8182,7302.4630,7275.4675,17411719000,171088399938.4000,3,1.549053,1,0.371048,0
2021-12-23,7306.1587,7349.9951,7290.3792,7337.1900,7302.4630,16913176000,180467002801.9000,3,1.504658,1,0.475552,0
2021-12-24,7335.9996,7339.9405,7257.5267,7278.7556,7337.1900,16941870200,182681103358.1000,3,1.505660,1,-0.796414,0
2021-12-27,7269.3700,7323.8760,7255.7163,7272.7493,7278.7556,14861878900,165585648493.7000,3,1.320580,1,-0.082518,0
2021-12-28,7281.0041,7290.5389,7240.9278,7286.0336,7272.7493,14326204000,164782846852.7000,3,1.272982,1,0.182659,0
2021-12-29,7275.6736,7290.8597,7242.3024,7247.7741,7286.0336,13620955200,155743984428.4000,3,1.210259,1,-0.525107,0
2021-12-30,7246.0313,7324.4981,7244.2221,7310.9600,7247.7741,14165111100,158448274389.6000,3,1.258609,1,0.871797,0
2021-12-31,7320.9363,7368.1297,7317.7047,7359.4024,7310.9600,14990900300,169456916309.8000,3,1.331232,1,0.662600,0
2022-01-04,7387.8055,7392.1023,7317.5011,7354.4562,7359.4024,20081001800,219175107618.1000,3,1.780338,1,-0.067209,0
2022-01-05,7343.8995,7346.2621,7200.7314,7222.6747,7354.4562,19400240400,209809761803.8000,3,1.719975,1,-1.791859,0
2022-01-06,7187.9499,7242.7660,7167.8078,7229.9601,7222.6747,17333576500,179907539895.0000,3,1.536528,1,0.100868,0
2022-01-07,7232.4087,7262.8050,7168.0396,7175.6760,7229.9601,20001801100,202498452622.0000,3,1.773050,1,-0.750822,0
2022-01-10,7161.4375,7193.9224,7122.0892,7191.4511,7175.6760,16574887800,176717915891.8000,3,0.000000,1,0.219841,0
2022-01-11,7187.0155,7206.9187,7118.8378,7135.2232,7191.4511,16949456500,179645357798.7000,3,1.500553,1,-0.781871,0
2022-01-12,7160.1762,7196.9327,7148.6276,7196.9327,7135.2232,15605148300,170334290986.6000,3,1.381188,1,0.864857,0
2022-01-13,7203.2434,7203.2434,7096.3251,7097.7594,7196.9327,16914896800,174599014140.3000,3,1.497112,1,-1.377994,0
2022-01-14,7063.4231,7125.0920,7052.6348,7081.1408,7097.7594,17559119800,181513954243.3000,3,1.553057,1,-0.234139,0
